ArrivalTime;ItemType;ExternalDueDate
492456;12;498240
492457;1;499200
492465;14;495360
492477;2;494400
492490;9;495360
492492;1;495360
492518;2;495360
492534;19;495360
492544;1;501120
492545;10;496320
492548;2;496320
492557;4;495360
492560;1;497280
492562;1;499200
492573;2;495360
492587;4;497280
492597;19;500160
492601;13;496320
492603;4;504960
492607;12;496320
492638;10;496320
492640;23;496320
492642;12;498240
492645;9;503040
492647;2;496320
492658;15;500160
492672;1;497280
492682;19;496320
492684;1;497280
492689;19;500160
492695;1;497280
492697;1;495360
492707;6;501120
492728;2;496320
492742;2;496320
492759;1;497280
492760;1;495360
492795;6;500160
492801;17;495360
492802;1;501120
492804;2;496320
492806;2;501120
492806;1;499200
492850;1;497280
492850;1;495360
492870;6;496320
492871;2;496320
492871;1;501120
492874;1;496320
492880;10;496320
492887;6;499200
492912;1;497280
492916;5;499200
492927;1;497280
492940;1;497280
492959;19;499200
492969;2;495360
492977;2;496320
492981;12;499200
492992;6;501120
493015;10;496320
493035;8;498240
493038;3;498240
493041;1;497280
493049;1;496320
493052;23;495360
493054;1;497280
493060;5;502080
493061;1;497280
493075;18;503040
493077;15;498240
493094;4;499200
493111;6;499200
493113;10;497280
493114;1;496320
493118;1;502080
493119;1;502080
493121;1;497280
493122;10;499200
493128;1;495360
493148;5;499200
493153;12;503040
493163;5;499200
493172;14;496320
493176;7;496320
493181;12;497280
493182;19;499200
493185;1;496320
493216;9;503040
493218;2;502080
493221;1;497280
493225;1;496320
493230;1;501120
493241;10;496320
493245;1;496320
493246;10;496320
493266;12;496320
493269;5;496320
493290;2;500160
493307;19;499200
493310;19;496320
493314;12;502080
493316;1;500160
493321;3;495360
493340;8;499200
493351;14;496320
493362;4;501120
493363;11;496320
493381;15;498240
493393;9;495360
493399;10;496320
493404;10;497280
493405;6;500160
493415;17;497280
493435;2;498240
493454;1;497280
493464;2;501120
493468;2;500160
493470;24;498240
493470;1;500160
493475;19;497280
493485;2;498240
493487;1;502080
493500;1;497280
493502;1;501120
493508;2;502080
493512;5;499200
493522;1;497280
493534;1;500160
493535;2;496320
493545;23;498240
493570;19;497280
493574;2;496320
493581;23;499200
493582;19;498240
493583;2;496320
493601;22;499200
493601;1;496320
493609;19;500160
493643;10;504960
493643;2;500160
493656;18;498240
493668;1;496320
493682;22;499200
493689;1;497280
493704;1;497280
493715;10;497280
493716;18;496320
493720;20;498240
493730;1;497280
493742;10;497280
493754;1;502080
493756;12;498240
493768;9;500160
493771;9;501120
493772;2;500160
493788;1;499200
493812;2;500160
493820;6;498240
493826;1;501120
493828;2;500160
493834;1;499200
493835;2;502080
493845;1;500160
493857;23;499200
493865;1;496320
493875;6;496320
493887;2;500160
493888;9;501120
493903;1;501120
493924;4;504960
493925;6;504000
493944;19;501120
493950;19;498240
493952;1;497280
493969;4;497280
493971;4;499200
493985;12;497280
493987;4;501120
493994;1;504960
493995;2;496320
494006;2;502080
494011;2;496320
494020;2;496320
494021;1;497280
494023;1;497280
494025;1;501120
494032;1;496320
494049;2;501120
494049;1;499200
494097;2;500160
494099;1;497280
494100;19;497280
494110;4;499200
494127;1;497280
494139;2;500160
494140;18;498240
494144;4;499200
494145;1;497280
494159;2;501120
494162;20;500160
494168;2;500160
494181;6;498240
494185;2;498240
494194;1;499200
494204;2;496320
494208;23;499200
494209;23;499200
494210;1;500160
494224;1;501120
494225;9;500160
494226;6;498240
494234;1;499200
494238;2;496320
494246;1;497280
494252;14;503040
494257;5;502080
494264;2;500160
494292;1;502080
494303;10;496320
494312;2;501120
494317;1;500160
494320;1;496320
494328;1;496320
494339;1;497280
494362;14;496320
494364;1;500160
494373;2;500160
494373;1;501120
494381;9;498240
494392;1;496320
494397;20;502080
494397;2;502080
494406;2;501120
494418;2;500160
494453;1;497280
494462;2;502080
494473;1;500160
494489;23;498240
494501;5;499200
494507;15;498240
494512;15;503040
494534;8;501120
494546;1;502080
494552;23;504000
494589;1;497280
494590;1;497280
494599;19;498240
494601;6;501120
494614;19;500160
494616;1;500160
494630;9;501120
494636;18;501120
494640;1;502080
494668;2;501120
494675;10;497280
494679;1;497280
494682;3;500160
494700;1;497280
494709;2;498240
494734;19;500160
494738;19;499200
494740;2;502080
494744;19;502080
494744;2;501120
494753;1;499200
494762;2;501120
494763;1;499200
494777;9;505920
494843;9;500160
494847;12;497280
494850;22;502080
494854;14;502080
494855;14;502080
494860;6;499200
494866;1;497280
494878;1;497280
494888;1;501120
494889;1;501120
494896;18;498240
494930;1;501120
494939;19;500160
495006;2;504000
495022;2;505920
495026;19;501120
495065;1;499200
495068;3;499200
495078;4;499200
495078;1;497280
495111;1;497280
495111;1;501120
495133;10;499200
495169;1;497280
495171;2;502080
495183;1;497280
495184;1;497280
495184;1;497280
495186;5;499200
495196;11;499200
495196;6;498240
495198;2;500160
495203;1;502080
495204;1;497280
495215;1;497280
495221;1;502080
495225;15;498240
495232;10;498240
495235;18;497280
495241;23;498240
495244;8;501120
495268;23;499200
495271;1;497280
495286;10;502080
495286;6;502080
495295;2;498240
495305;1;501120
495308;6;498240
495310;8;498240
495328;19;502080
495333;6;502080
495335;12;498240
495349;1;499200
495358;9;498240
495367;6;498240
495375;10;503040
495379;10;499200
495386;1;499200
495389;9;501120
495394;1;499200
495403;1;502080
495425;2;502080
495435;2;502080
495440;6;503040
495463;10;498240
495465;2;501120
495466;6;498240
495468;6;498240
495469;4;501120
495471;19;500160
495472;2;501120
495485;23;499200
495488;23;499200
495489;1;499200
495490;1;500160
495498;1;502080
495528;22;499200
495557;9;501120
495592;2;500160
495595;1;501120
495601;10;499200
495601;6;502080
495606;19;500160
495612;2;498240
495641;2;498240
495643;23;498240
495645;6;498240
495655;18;502080
495657;22;499200
495677;1;500160
495680;19;505920
495728;10;499200
495729;23;507840
495748;1;499200
495762;1;502080
495767;19;504960
495784;5;499200
495789;1;499200
495812;1;503040
495827;19;502080
495835;15;501120
495839;2;501120
495843;5;502080
495848;2;500160
495854;15;504000
495882;3;501120
495885;18;498240
495891;6;498240
495909;23;499200
495910;2;500160
495912;18;504960
495919;22;500160
495919;2;500160
495961;17;503040
495964;7;503040
495989;1;500160
496004;13;504000
496013;9;499200
496015;22;501120
496016;1;503040
496026;10;499200
496027;14;503040
496037;23;499200
496043;19;500160
496048;10;498240
496058;4;504000
496062;1;500160
496065;15;500160
496077;8;504000
496103;2;501120
496109;4;499200
496125;19;501120
496131;1;507840
496136;6;498240
496149;23;504000
496155;1;503040
496155;1;502080
496162;1;499200
496174;8;498240
496181;10;498240
496192;19;500160
496193;23;498240
496213;2;501120
496218;19;500160
496241;20;502080
496244;1;500160
496246;2;504000
496250;1;500160
496273;9;499200
496273;6;498240
496285;1;499200
496289;2;498240
496289;1;500160
496293;7;504960
496303;2;502080
496323;1;499200
496333;1;502080
496336;9;503040
496348;1;500160
496355;2;499200
496373;1;502080
496382;1;501120
496395;9;500160
496418;19;500160
496419;2;499200
496432;8;504000
496436;2;501120
496438;19;499200
496441;1;503040
496469;2;500160
496479;4;499200
496495;1;500160
496518;1;501120
496545;2;500160
496545;1;500160
496548;19;500160
496559;6;502080
496580;9;503040
496587;6;501120
496589;18;506880
496596;6;501120
496599;19;502080
496615;2;500160
496646;10;499200
496655;23;503040
496655;1;504000
496657;7;501120
496677;6;501120
496695;23;504000
496699;1;503040
496717;2;504960
496728;1;499200
496732;19;501120
496735;2;500160
496743;19;504000
496762;6;501120
496766;1;499200
496774;2;504000
496786;2;502080
496786;1;500160
496799;6;503040
496801;1;504000
496810;23;504000
496815;9;500160
496819;22;504960
496824;6;500160
496834;19;500160
496840;1;499200
496845;1;503040
496846;1;501120
496868;6;502080
496871;1;500160
496877;2;500160
496886;1;501120
496893;1;500160
496893;1;501120
496894;24;501120
496908;2;500160
496910;2;500160
496914;2;502080
496917;9;503040
496924;10;502080
496927;2;501120
496931;2;503040
496932;2;502080
496937;19;499200
496951;6;500160
496962;6;499200
496998;10;500160
497011;6;503040
497011;6;505920
497015;19;504000
497019;8;500160
497020;20;505920
497021;19;502080
497024;1;500160
497024;1;503040
497026;6;501120
497047;6;501120
497053;1;499200
497106;2;500160
497113;2;501120
497114;9;504960
497126;1;499200
497127;2;500160
497140;1;500160
497149;18;502080
497161;9;504960
497171;2;501120
497173;6;502080
497189;12;502080
497197;2;500160
497204;15;504000
497208;18;501120
497238;23;504000
497245;19;499200
497280;6;503040
497299;4;504960
497299;3;500160
497303;18;509760
497313;22;504960
497313;8;501120
497315;2;500160
497319;2;501120
497331;11;504960
497338;1;502080
497340;6;502080
497341;19;500160
497350;20;505920
497352;9;504960
497358;22;503040
497364;14;505920
497381;6;502080
497382;19;501120
497399;1;503040
497406;1;501120
497409;22;504960
497421;10;500160
497426;9;504000
497429;24;503040
497435;9;503040
497440;2;501120
497443;6;502080
497443;2;501120
497455;9;501120
497459;1;500160
497467;1;505920
497468;19;500160
497469;1;504960
497477;6;503040
497494;1;504000
497499;1;503040
497535;19;501120
497538;1;504000
497544;14;505920
497552;1;505920
497574;19;503040
497577;6;502080
497578;4;504000
497581;1;501120
497596;1;500160
497603;16;500160
497624;19;500160
497638;2;506880
497642;10;502080
497645;20;503040
497670;1;501120
497671;22;502080
497687;6;504960
497692;19;500160
497700;14;501120
497702;18;506880
497709;18;502080
497712;12;502080
497729;2;501120
497730;2;504960
497744;1;502080
497750;2;502080
497755;18;502080
497760;2;504000
497762;22;501120
497762;9;500160
497763;23;507840
497767;23;505920
497770;1;502080
497780;18;502080
497781;10;503040
497787;1;502080
497797;22;502080
497803;3;502080
497813;2;505920
497838;16;503040
497859;18;503040
497860;2;500160
497870;1;500160
497874;6;502080
497882;2;502080
497893;2;500160
497899;1;502080
497909;9;500160
497918;1;503040
497925;1;501120
497928;1;504000
497959;8;500160
497962;23;506880
497963;12;503040
497971;7;504960
497986;19;505920
497987;2;502080
497990;9;503040
498000;5;502080
498005;22;501120
498007;2;504000
498011;1;501120
498021;6;502080
498025;1;504000
498034;19;504960
498044;2;502080
498046;4;504000
498053;1;505920
498059;22;504960
498059;1;500160
498061;4;508800
498063;1;506880
498079;6;504000
498085;2;507840
498087;1;502080
498092;15;504000
498092;6;505920
498097;12;504000
498121;2;501120
498134;2;505920
498135;6;503040
498145;3;502080
498171;2;505920
498177;1;502080
498191;20;500160
498199;1;500160
498211;1;502080
498212;22;502080
498222;1;504960
498224;19;507840
498247;1;501120
498255;1;505920
498259;23;505920
498266;1;502080
498294;1;504000
498296;1;506880
498315;24;505920
498315;1;501120
498318;4;504960
498326;18;505920
498351;9;501120
498381;2;502080
498385;6;501120
498395;1;502080
498403;18;506880
498455;10;506880
498491;16;504000
498504;2;505920
498530;19;502080
498544;19;502080
498557;22;504960
498569;2;501120
498578;1;506880
498593;6;502080
498602;10;509760
498610;1;502080
498616;6;503040
498649;6;504000
498658;2;502080
498663;2;505920
498671;19;501120
498677;14;501120
498680;4;507840
498695;2;502080
498701;1;502080
498708;2;501120
498709;1;506880
498713;22;503040
498728;8;501120
498729;19;501120
498748;9;507840
498753;1;502080
498763;23;503040
498769;6;502080
498781;19;505920
498801;22;503040
498804;1;503040
498805;2;501120
498822;22;503040
498823;23;502080
498823;2;504000
498840;2;506880
498848;1;506880
498858;19;501120
498883;9;504000
498897;23;503040
498898;10;503040
498900;18;502080
498928;19;504000
498941;16;503040
498943;1;503040
498952;18;504960
498973;3;502080
498988;1;501120
498994;2;501120
499023;9;501120
499044;1;502080
499055;23;502080
499071;1;502080
499080;19;504000
499086;19;503040
499099;18;506880
499112;1;501120
499115;18;506880
499117;19;504960
499123;6;501120
499142;15;507840
499150;18;506880
499163;1;507840
499165;19;504960
499170;1;501120
499183;2;502080
499188;12;506880
499198;1;501120
499219;3;504000
499230;1;506880
499250;20;504000
499253;1;507840
499260;6;504000
499277;13;502080
499284;1;507840
499303;15;504000
499308;9;504960
499320;4;504960
499333;4;504960
499335;1;506880
499350;9;503040
499372;1;502080
499373;1;504960
499392;19;509760
499428;1;502080
499442;2;502080
499455;4;503040
499471;5;502080
499479;18;508800
499490;2;505920
499511;9;504000
499532;10;505920
499543;23;505920
499562;2;505920
499622;23;505920
499638;6;503040
499640;18;503040
499655;12;503040
499664;4;504000
499693;18;506880
499701;1;502080
499713;1;502080
499719;6;504000
499725;22;502080
499731;5;503040
499736;19;504000
499745;4;502080
499758;1;503040
499765;12;503040
499786;2;506880
499792;9;505920
499804;19;510720
499859;1;504960
499861;16;511680
499861;2;504000
499871;20;505920
499879;14;504960
499882;2;505920
499888;19;504000
499889;22;503040
499909;24;506880
499911;18;506880
499921;2;505920
499924;19;504960
499927;6;502080
499927;4;511680
499928;1;504960
499935;9;503040
499940;4;505920
499956;6;504000
499957;1;506880
499983;20;508800
499991;9;503040
499995;14;504960
500008;9;507840
500009;18;502080
500011;1;506880
500020;6;504960
500035;4;504960
500040;20;511680
500057;2;505920
500064;4;504960
500075;6;503040
500076;1;502080
500085;10;503040
500094;6;504000
500131;2;507840
500135;6;504960
500136;2;504000
500188;4;503040
500198;10;507840
500214;9;503040
500230;1;504960
500275;6;505920
500277;6;503040
500283;19;509760
500286;10;509760
500287;1;505920
500294;1;507840
500300;3;506880
500323;4;509760
500325;9;506880
500327;14;504000
500338;10;505920
500377;4;504960
500380;6;504000
500389;22;503040
500392;1;507840
500404;1;506880
500408;3;505920
500454;20;505920
500465;19;507840
500483;9;504000
500492;2;506880
500493;2;505920
500502;19;505920
500503;20;504000
500517;15;504000
500524;1;504960
500530;4;504000
500537;11;503040
500562;19;505920
500576;18;506880
500586;6;503040
500593;19;503040
